Region,Basin,LayerName,MonthlyMeanRainfall,LayerDate,Year,Month,Fyear,AnnualMeanRainfall,AnnualLtm,monthly_ltm,MonthlyMeanRainfallPercentileRank,AnnualMeanRainfallPercentileRank,annual_anomaly,monthly_anomaly,annual_percentage_of_ltm,monthly_percentage_of_ltm
Burdekin,Burdekin,n3_rainfall_1160,4,2007-08-31,2007,Aug,2008,856,628,14,48,80,228,-10,136.3,28.6
Burdekin,Burdekin,n3_rainfall_1161,13,2007-09-30,2007,Sep,2008,856,628,12,69,80,228,1,136.3,108.3
Burdekin,Burdekin,n3_rainfall_1162,23,2007-10-31,2007,Oct,2008,856,628,24,66,80,228,-1,136.3,95.8
Burdekin,Burdekin,n3_rainfall_1163,69,2007-11-30,2007,Nov,2008,856,628,52,72,80,228,17,136.3,132.7
Burdekin,Burdekin,n3_rainfall_1164,137,2007-12-31,2007,Dec,2008,856,628,83,86,80,228,54,136.3,165.1
Burdekin,Burdekin,n3_rainfall_1165,289,2008-01-31,2008,Jan,2008,856,628,138,93,80,228,151,136.3,209.4
Burdekin,Burdekin,n3_rainfall_1166,287,2008-02-29,2008,Feb,2008,856,628,142,90,80,228,145,136.3,202.1
Burdekin,Burdekin,n3_rainfall_1167,21,2008-03-31,2008,Mar,2008,856,628,70,21,80,228,-49,136.3,30
Burdekin,Burdekin,n3_rainfall_1168,1,2008-04-30,2008,Apr,2008,856,628,29,0,80,228,-28,136.3,3.4
Burdekin,Burdekin,n3_rainfall_1169,4,2008-05-31,2008,May,2008,856,628,22,10,80,228,-18,136.3,18.2
Burdekin,Burdekin,n3_rainfall_1170,7,2008-06-30,2008,Jun,2008,856,628,23,38,80,228,-16,136.3,30.4
Burdekin,Burdekin,n3_rainfall_1171,123,2008-07-31,2008,Jul,2009,1041,628,18,100,94,413,105,165.8,683.3
Burdekin,Burdekin,n3_rainfall_1172,0,2008-08-31,2008,Aug,2009,1041,628,14,0,94,413,-14,165.8,0
Burdekin,Burdekin,n3_rainfall_1173,29,2008-09-30,2008,Sep,2009,1041,628,12,93,94,413,17,165.8,241.7
Burdekin,Burdekin,n3_rainfall_1174,13,2008-10-31,2008,Oct,2009,1041,628,24,48,94,413,-11,165.8,54.2
Burdekin,Burdekin,n3_rainfall_1175,95,2008-11-30,2008,Nov,2009,1041,628,52,86,94,413,43,165.8,182.7
Burdekin,Burdekin,n3_rainfall_1176,75,2008-12-31,2008,Dec,2009,1041,628,83,59,94,413,-8,165.8,90.4
Burdekin,Burdekin,n3_rainfall_1177,300,2009-01-31,2009,Jan,2009,1041,628,138,97,94,413,162,165.8,217.4
Burdekin,Burdekin,n3_rainfall_1178,313,2009-02-28,2009,Feb,2009,1041,628,142,97,94,413,171,165.8,220.4
Burdekin,Burdekin,n3_rainfall_1179,24,2009-03-31,2009,Mar,2009,1041,628,70,31,94,413,-46,165.8,34.3
Burdekin,Burdekin,n3_rainfall_1180,50,2009-04-30,2009,Apr,2009,1041,628,29,83,94,413,21,165.8,172.4
Burdekin,Burdekin,n3_rainfall_1181,13,2009-05-31,2009,May,2009,1041,628,22,48,94,413,-9,165.8,59.1
Burdekin,Burdekin,n3_rainfall_1182,6,2009-06-30,2009,Jun,2009,1041,628,23,31,94,413,-17,165.8,26.1
Burdekin,Burdekin,n3_rainfall_1183,0,2009-07-31,2009,Jul,2010,671,628,18,0,60,43,-18,106.8,0
Burdekin,Burdekin,n3_rainfall_1184,0,2009-08-31,2009,Aug,2010,671,628,14,0,60,43,-14,106.8,0
Burdekin,Burdekin,n3_rainfall_1185,0,2009-09-30,2009,Sep,2010,671,628,12,0,60,43,-12,106.8,0
Burdekin,Burdekin,n3_rainfall_1186,15,2009-10-31,2009,Oct,2010,671,628,24,55,60,43,-9,106.8,62.5
Burdekin,Burdekin,n3_rainfall_1187,33,2009-11-30,2009,Nov,2010,671,628,52,41,60,43,-19,106.8,63.5
Burdekin,Burdekin,n3_rainfall_1188,61,2009-12-31,2009,Dec,2010,671,628,83,41,60,43,-22,106.8,73.5
Burdekin,Burdekin,n3_rainfall_1189,207,2010-01-31,2010,Jan,2010,671,628,138,86,60,43,69,106.8,150
Burdekin,Burdekin,n3_rainfall_1190,201,2010-02-28,2010,Feb,2010,671,628,142,76,60,43,59,106.8,141.5
Burdekin,Burdekin,n3_rainfall_1191,105,2010-03-31,2010,Mar,2010,671,628,70,76,60,43,35,106.8,150
Burdekin,Burdekin,n3_rainfall_1192,33,2010-04-30,2010,Apr,2010,671,628,29,66,60,43,4,106.8,113.8
Burdekin,Burdekin,n3_rainfall_1193,12,2010-05-31,2010,May,2010,671,628,22,41,60,43,-10,106.8,54.5
Burdekin,Burdekin,n3_rainfall_1194,4,2010-06-30,2010,Jun,2010,671,628,23,21,60,43,-19,106.8,17.4
Burdekin,Burdekin,n3_rainfall_1195,7,2010-07-31,2010,Jul,2011,1282,628,18,55,97,654,-11,204.1,38.9
Burdekin,Burdekin,n3_rainfall_1196,55,2010-08-31,2010,Aug,2011,1282,628,14,97,97,654,41,204.1,392.9
Burdekin,Burdekin,n3_rainfall_1197,109,2010-09-30,2010,Sep,2011,1282,628,12,100,97,654,97,204.1,908.3
Burdekin,Burdekin,n3_rainfall_1198,45,2010-10-31,2010,Oct,2011,1282,628,24,79,97,654,21,204.1,187.5
Burdekin,Burdekin,n3_rainfall_1199,204,2010-11-30,2010,Nov,2011,1282,628,52,100,97,654,152,204.1,392.3
Burdekin,Burdekin,n3_rainfall_1200,310,2010-12-31,2010,Dec,2011,1282,628,83,100,97,654,227,204.1,373.5
Burdekin,Burdekin,n3_rainfall_1201,134,2011-01-31,2011,Jan,2011,1282,628,138,55,97,654,-4,204.1,97.1
Burdekin,Burdekin,n3_rainfall_1202,110,2011-02-28,2011,Feb,2011,1282,628,142,45,97,654,-32,204.1,77.5
Burdekin,Burdekin,n3_rainfall_1203,212,2011-03-31,2011,Mar,2011,1282,628,70,97,97,654,142,204.1,302.9
Burdekin,Burdekin,n3_rainfall_1204,57,2011-04-30,2011,Apr,2011,1282,628,29,90,97,654,28,204.1,196.6
Burdekin,Burdekin,n3_rainfall_1205,12,2011-05-31,2011,May,2011,1282,628,22,41,97,654,-10,204.1,54.5
Burdekin,Burdekin,n3_rainfall_1206,27,2011-06-30,2011,Jun,2011,1282,628,23,72,97,654,4,204.1,117.4
Burdekin,Burdekin,n3_rainfall_1207,9,2011-07-31,2011,Jul,2012,892,628,18,62,90,264,-9,142,50
Burdekin,Burdekin,n3_rainfall_1208,10,2011-08-31,2011,Aug,2012,892,628,14,66,90,264,-4,142,71.4
Burdekin,Burdekin,n3_rainfall_1209,0,2011-09-30,2011,Sep,2012,892,628,12,0,90,264,-12,142,0
Burdekin,Burdekin,n3_rainfall_1210,19,2011-10-31,2011,Oct,2012,892,628,24,62,90,264,-5,142,79.2
Burdekin,Burdekin,n3_rainfall_1211,33,2011-11-30,2011,Nov,2012,892,628,52,41,90,264,-19,142,63.5
Burdekin,Burdekin,n3_rainfall_1212,133,2011-12-31,2011,Dec,2012,892,628,83,83,90,264,50,142,160.2
Burdekin,Burdekin,n3_rainfall_1213,171,2012-01-31,2012,Jan,2012,892,628,138,72,90,264,33,142,123.9
Burdekin,Burdekin,n3_rainfall_1214,155,2012-02-29,2012,Feb,2012,892,628,142,55,90,264,13,142,109.2
Burdekin,Burdekin,n3_rainfall_1215,243,2012-03-31,2012,Mar,2012,892,628,70,100,90,264,173,142,347.1
Burdekin,Burdekin,n3_rainfall_1216,33,2012-04-30,2012,Apr,2012,892,628,29,66,90,264,4,142,113.8
Burdekin,Burdekin,n3_rainfall_1217,53,2012-05-31,2012,May,2012,892,628,22,90,90,264,31,142,240.9
Burdekin,Burdekin,n3_rainfall_1218,33,2012-06-30,2012,Jun,2012,892,628,23,86,90,264,10,142,143.5
Burdekin,Burdekin,n3_rainfall_1219,83,2012-07-31,2012,Jul,2013,527,628,18,93,47,-101,65,83.9,461.1
Burdekin,Burdekin,n3_rainfall_1220,2,2012-08-31,2012,Aug,2013,527,628,14,34,47,-101,-12,83.9,14.3
Burdekin,Burdekin,n3_rainfall_1221,8,2012-09-30,2012,Sep,2013,527,628,12,62,47,-101,-4,83.9,66.7
Burdekin,Burdekin,n3_rainfall_1222,11,2012-10-31,2012,Oct,2013,527,628,24,28,47,-101,-13,83.9,45.8
Burdekin,Burdekin,n3_rainfall_1223,15,2012-11-30,2012,Nov,2013,527,628,52,21,47,-101,-37,83.9,28.8
Burdekin,Burdekin,n3_rainfall_1224,30,2012-12-31,2012,Dec,2013,527,628,83,17,47,-101,-53,83.9,36.1
Burdekin,Burdekin,n3_rainfall_1225,131,2013-01-31,2013,Jan,2013,527,628,138,45,47,-101,-7,83.9,94.9
Burdekin,Burdekin,n3_rainfall_1226,82,2013-02-28,2013,Feb,2013,527,628,142,24,47,-101,-60,83.9,57.7
Burdekin,Burdekin,n3_rainfall_1227,56,2013-03-31,2013,Mar,2013,527,628,70,52,47,-101,-14,83.9,80
Burdekin,Burdekin,n3_rainfall_1228,72,2013-04-30,2013,Apr,2013,527,628,29,93,47,-101,43,83.9,248.3
Burdekin,Burdekin,n3_rainfall_1229,35,2013-05-31,2013,May,2013,527,628,22,79,47,-101,13,83.9,159.1
Burdekin,Burdekin,n3_rainfall_1230,2,2013-06-30,2013,Jun,2013,527,628,23,7,47,-101,-21,83.9,8.7
Burdekin,Burdekin,n3_rainfall_1231,5,2013-07-31,2013,Jul,2014,483,628,18,48,23,-145,-13,76.9,27.8
Burdekin,Burdekin,n3_rainfall_1232,0,2013-08-31,2013,Aug,2014,483,628,14,0,23,-145,-14,76.9,0
Burdekin,Burdekin,n3_rainfall_1233,2,2013-09-30,2013,Sep,2014,483,628,12,34,23,-145,-10,76.9,16.7
Burdekin,Burdekin,n3_rainfall_1234,7,2013-10-31,2013,Oct,2014,483,628,24,17,23,-145,-17,76.9,29.2
Burdekin,Burdekin,n3_rainfall_1235,86,2013-11-30,2013,Nov,2014,483,628,52,83,23,-145,34,76.9,165.4
Burdekin,Burdekin,n3_rainfall_1236,17,2013-12-31,2013,Dec,2014,483,628,83,3,23,-145,-66,76.9,20.5
Burdekin,Burdekin,n3_rainfall_1237,79,2014-01-31,2014,Jan,2014,483,628,138,28,23,-145,-59,76.9,57.2
Burdekin,Burdekin,n3_rainfall_1238,157,2014-02-28,2014,Feb,2014,483,628,142,62,23,-145,15,76.9,110.6
Burdekin,Burdekin,n3_rainfall_1239,61,2014-03-31,2014,Mar,2014,483,628,70,55,23,-145,-9,76.9,87.1
Burdekin,Burdekin,n3_rainfall_1240,44,2014-04-30,2014,Apr,2014,483,628,29,76,23,-145,15,76.9,151.7
Burdekin,Burdekin,n3_rainfall_1241,6,2014-05-31,2014,May,2014,483,628,22,24,23,-145,-16,76.9,27.3
Burdekin,Burdekin,n3_rainfall_1242,19,2014-06-30,2014,Jun,2014,483,628,23,62,23,-145,-4,76.9,82.6
Burdekin,Burdekin,n3_rainfall_1243,1,2014-07-31,2014,Jul,2015,435,628,18,7,13,-193,-17,69.3,5.6
Burdekin,Burdekin,n3_rainfall_1244,25,2014-08-31,2014,Aug,2015,435,628,14,83,13,-193,11,69.3,178.6
Burdekin,Burdekin,n3_rainfall_1245,34,2014-09-30,2014,Sep,2015,435,628,12,97,13,-193,22,69.3,283.3
Burdekin,Burdekin,n3_rainfall_1246,5,2014-10-31,2014,Oct,2015,435,628,24,7,13,-193,-19,69.3,20.8
Burdekin,Burdekin,n3_rainfall_1247,7,2014-11-30,2014,Nov,2015,435,628,52,7,13,-193,-45,69.3,13.5
Burdekin,Burdekin,n3_rainfall_1248,101,2014-12-31,2014,Dec,2015,435,628,83,72,13,-193,18,69.3,121.7
Burdekin,Burdekin,n3_rainfall_1249,171,2015-01-31,2015,Jan,2015,435,628,138,72,13,-193,33,69.3,123.9
Burdekin,Burdekin,n3_rainfall_1250,40,2015-02-28,2015,Feb,2015,435,628,142,14,13,-193,-102,69.3,28.2
Burdekin,Burdekin,n3_rainfall_1251,23,2015-03-31,2015,Mar,2015,435,628,70,28,13,-193,-47,69.3,32.9
Burdekin,Burdekin,n3_rainfall_1252,14,2015-04-30,2015,Apr,2015,435,628,29,48,13,-193,-15,69.3,48.3
Burdekin,Burdekin,n3_rainfall_1253,2,2015-05-31,2015,May,2015,435,628,22,3,13,-193,-20,69.3,9.1
Burdekin,Burdekin,n3_rainfall_1254,12,2015-06-30,2015,Jun,2015,435,628,23,52,13,-193,-11,69.3,52.2
Burdekin,Burdekin,n3_rainfall_1255,2,2015-07-31,2015,Jul,2016,484,628,18,21,30,-144,-16,77.1,11.1
Burdekin,Burdekin,n3_rainfall_1256,5,2015-08-31,2015,Aug,2016,484,628,14,52,30,-144,-9,77.1,35.7
Burdekin,Burdekin,n3_rainfall_1257,2,2015-09-30,2015,Sep,2016,484,628,12,34,30,-144,-10,77.1,16.7
Burdekin,Burdekin,n3_rainfall_1258,5,2015-10-31,2015,Oct,2016,484,628,24,7,30,-144,-19,77.1,20.8
Burdekin,Burdekin,n3_rainfall_1259,29,2015-11-30,2015,Nov,2016,484,628,52,38,30,-144,-23,77.1,55.8
Burdekin,Burdekin,n3_rainfall_1260,63,2015-12-31,2015,Dec,2016,484,628,83,45,30,-144,-20,77.1,75.9
Burdekin,Burdekin,n3_rainfall_1261,96,2016-01-31,2016,Jan,2016,484,628,138,34,30,-144,-42,77.1,69.6
Burdekin,Burdekin,n3_rainfall_1262,108,2016-02-29,2016,Feb,2016,484,628,142,41,30,-144,-34,77.1,76.1
Burdekin,Burdekin,n3_rainfall_1263,94,2016-03-31,2016,Mar,2016,484,628,70,72,30,-144,24,77.1,134.3
Burdekin,Burdekin,n3_rainfall_1264,6,2016-04-30,2016,Apr,2016,484,628,29,21,30,-144,-23,77.1,20.7
Burdekin,Burdekin,n3_rainfall_1265,8,2016-05-31,2016,May,2016,484,628,22,31,30,-144,-14,77.1,36.4
Burdekin,Burdekin,n3_rainfall_1266,66,2016-06-30,2016,Jun,2016,484,628,23,97,30,-144,43,77.1,287
Burdekin,Burdekin,n3_rainfall_1267,108,2016-07-31,2016,Jul,2017,652,628,18,97,53,24,90,103.8,600
Burdekin,Burdekin,n3_rainfall_1268,17,2016-08-31,2016,Aug,2017,652,628,14,76,53,24,3,103.8,121.4
Burdekin,Burdekin,n3_rainfall_1269,20,2016-09-30,2016,Sep,2017,652,628,12,79,53,24,8,103.8,166.7
Burdekin,Burdekin,n3_rainfall_1270,13,2016-10-31,2016,Oct,2017,652,628,24,48,53,24,-11,103.8,54.2
Burdekin,Burdekin,n3_rainfall_1271,35,2016-11-30,2016,Nov,2017,652,628,52,52,53,24,-17,103.8,67.3
Burdekin,Burdekin,n3_rainfall_1272,47,2016-12-31,2016,Dec,2017,652,628,83,28,53,24,-36,103.8,56.6
Burdekin,Burdekin,n3_rainfall_1273,132,2017-01-31,2017,Jan,2017,652,628,138,52,53,24,-6,103.8,95.7
Burdekin,Burdekin,n3_rainfall_1274,48,2017-02-28,2017,Feb,2017,652,628,142,17,53,24,-94,103.8,33.8
Burdekin,Burdekin,n3_rainfall_1275,148,2017-03-31,2017,Mar,2017,652,628,70,90,53,24,78,103.8,211.4
Burdekin,Burdekin,n3_rainfall_1276,3,2017-04-30,2017,Apr,2017,652,628,29,3,53,24,-26,103.8,10.3
Burdekin,Burdekin,n3_rainfall_1277,80,2017-05-31,2017,May,2017,652,628,22,100,53,24,58,103.8,363.6
Burdekin,Burdekin,n3_rainfall_1278,1,2017-06-30,2017,Jun,2017,652,628,23,0,53,24,-22,103.8,4.3
Burdekin,Burdekin,n3_rainfall_1279,3,2017-07-31,2017,Jul,2018,497,628,18,31,33,-131,-15,79.1,16.7
Burdekin,Burdekin,n3_rainfall_1280,3,2017-08-31,2017,Aug,2018,497,628,14,41,33,-131,-11,79.1,21.4
Burdekin,Burdekin,n3_rainfall_1281,0,2017-09-30,2017,Sep,2018,497,628,12,0,33,-131,-12,79.1,0
Burdekin,Burdekin,n3_rainfall_1282,76,2017-10-31,2017,Oct,2018,497,628,24,97,33,-131,52,79.1,316.7
Burdekin,Burdekin,n3_rainfall_1283,33,2017-11-30,2017,Nov,2018,497,628,52,41,33,-131,-19,79.1,63.5
Burdekin,Burdekin,n3_rainfall_1284,31,2017-12-31,2017,Dec,2018,497,628,83,21,33,-131,-52,79.1,37.3
Burdekin,Burdekin,n3_rainfall_1285,58,2018-01-31,2018,Jan,2018,497,628,138,10,33,-131,-80,79.1,42
Burdekin,Burdekin,n3_rainfall_1286,155,2018-02-28,2018,Feb,2018,497,628,142,55,33,-131,13,79.1,109.2
Burdekin,Burdekin,n3_rainfall_1287,116,2018-03-31,2018,Mar,2018,497,628,70,79,33,-131,46,79.1,165.7
Burdekin,Burdekin,n3_rainfall_1288,16,2018-04-30,2018,Apr,2018,497,628,29,55,33,-131,-13,79.1,55.2
Burdekin,Burdekin,n3_rainfall_1289,3,2018-05-31,2018,May,2018,497,628,22,7,33,-131,-19,79.1,13.6
Burdekin,Burdekin,n3_rainfall_1290,3,2018-06-30,2018,Jun,2018,497,628,23,14,33,-131,-20,79.1,13
Burdekin,Burdekin,n3_rainfall_1291,3,2018-07-31,2018,Jul,2019,720,628,18,31,74,92,-15,114.6,16.7
Burdekin,Burdekin,n3_rainfall_1292,1,2018-08-31,2018,Aug,2019,720,628,14,21,74,92,-13,114.6,7.1
Burdekin,Burdekin,n3_rainfall_1293,0,2018-09-30,2018,Sep,2019,720,628,12,0,74,92,-12,114.6,0
Burdekin,Burdekin,n3_rainfall_1294,46,2018-10-31,2018,Oct,2019,720,628,24,83,74,92,22,114.6,191.7
Burdekin,Burdekin,n3_rainfall_1295,19,2018-11-30,2018,Nov,2019,720,628,52,28,74,92,-33,114.6,36.5
Burdekin,Burdekin,n3_rainfall_1296,113,2018-12-31,2018,Dec,2019,720,628,83,79,74,92,30,114.6,136.1
Burdekin,Burdekin,n3_rainfall_1297,141,2019-01-31,2019,Jan,2019,720,628,138,59,74,92,3,114.6,102.2
Burdekin,Burdekin,n3_rainfall_1298,189,2019-02-28,2019,Feb,2019,720,628,142,72,74,92,47,114.6,133.1
Burdekin,Burdekin,n3_rainfall_1299,126,2019-03-31,2019,Mar,2019,720,628,70,83,74,92,56,114.6,180
Burdekin,Burdekin,n3_rainfall_1300,46,2019-04-30,2019,Apr,2019,720,628,29,79,74,92,17,114.6,158.6
Burdekin,Burdekin,n3_rainfall_1301,10,2019-05-31,2019,May,2019,720,628,22,34,74,92,-12,114.6,45.5
Burdekin,Burdekin,n3_rainfall_1302,26,2019-06-30,2019,Jun,2019,720,628,23,69,74,92,3,114.6,113
Burdekin,Burdekin,n3_rainfall_1303,40,2019-07-31,2019,Jul,2020,462,628,18,90,20,-166,22,73.6,222.2
Burdekin,Burdekin,n3_rainfall_1304,1,2019-08-31,2019,Aug,2020,462,628,14,21,20,-166,-13,73.6,7.1
Burdekin,Burdekin,n3_rainfall_1305,1,2019-09-30,2019,Sep,2020,462,628,12,24,20,-166,-11,73.6,8.3
Burdekin,Burdekin,n3_rainfall_1306,11,2019-10-31,2019,Oct,2020,462,628,24,28,20,-166,-13,73.6,45.8
Burdekin,Burdekin,n3_rainfall_1307,11,2019-11-30,2019,Nov,2020,462,628,52,17,20,-166,-41,73.6,21.2
Burdekin,Burdekin,n3_rainfall_1308,10,2019-12-31,2019,Dec,2020,462,628,83,0,20,-166,-73,73.6,12
Burdekin,Burdekin,n3_rainfall_1309,161,2020-01-31,2020,Jan,2020,462,628,138,69,20,-166,23,73.6,116.7
Burdekin,Burdekin,n3_rainfall_1310,103,2020-02-29,2020,Feb,2020,462,628,142,34,20,-166,-39,73.6,72.5
Burdekin,Burdekin,n3_rainfall_1311,43,2020-03-31,2020,Mar,2020,462,628,70,45,20,-166,-27,73.6,61.4
Burdekin,Burdekin,n3_rainfall_1312,10,2020-04-30,2020,Apr,2020,462,628,29,34,20,-166,-19,73.6,34.5
Burdekin,Burdekin,n3_rainfall_1313,55,2020-05-31,2020,May,2020,462,628,22,93,20,-166,33,73.6,250
Burdekin,Burdekin,n3_rainfall_1314,16,2020-06-30,2020,Jun,2020,462,628,23,59,20,-166,-7,73.6,69.6
Burdekin,Haughton,n3_rainfall_955,26,1990-07-31,1990,Jul,1991,1675,914,20,76,90,761,6,183.3,130
Burdekin,Haughton,n3_rainfall_956,0,1990-08-31,1990,Aug,1991,1675,914,20,0,90,761,-20,183.3,0
Burdekin,Haughton,n3_rainfall_957,1,1990-09-30,1990,Sep,1991,1675,914,13,28,90,761,-12,183.3,7.7
Burdekin,Haughton,n3_rainfall_958,26,1990-10-31,1990,Oct,1991,1675,914,24,79,90,761,2,183.3,108.3
Burdekin,Haughton,n3_rainfall_959,2,1990-11-30,1990,Nov,1991,1675,914,45,3,90,761,-43,183.3,4.4
Burdekin,Haughton,n3_rainfall_960,348,1990-12-31,1990,Dec,1991,1675,914,96,97,90,761,252,183.3,362.5
Burdekin,Haughton,n3_rainfall_961,607,1991-01-31,1991,Jan,1991,1675,914,236,100,90,761,371,183.3,257.2
Burdekin,Haughton,n3_rainfall_962,609,1991-02-28,1991,Feb,1991,1675,914,250,97,90,761,359,183.3,243.6
Burdekin,Haughton,n3_rainfall_963,8,1991-03-31,1991,Mar,1991,1675,914,108,0,90,761,-100,183.3,7.4
Burdekin,Haughton,n3_rainfall_964,10,1991-04-30,1991,Apr,1991,1675,914,45,31,90,761,-35,183.3,22.2
Burdekin,Haughton,n3_rainfall_965,21,1991-05-31,1991,May,1991,1675,914,31,66,90,761,-10,183.3,67.7
Burdekin,Haughton,n3_rainfall_966,17,1991-06-30,1991,Jun,1991,1675,914,26,48,90,761,-9,183.3,65.4
Burdekin,Haughton,n3_rainfall_967,1,1991-07-31,1991,Jul,1992,453,914,20,14,10,-461,-19,49.6,5
Burdekin,Haughton,n3_rainfall_968,0,1991-08-31,1991,Aug,1992,453,914,20,0,10,-461,-20,49.6,0
Burdekin,Haughton,n3_rainfall_969,0,1991-09-30,1991,Sep,1992,453,914,13,0,10,-461,-13,49.6,0
Burdekin,Haughton,n3_rainfall_970,2,1991-10-31,1991,Oct,1992,453,914,24,7,10,-461,-22,49.6,8.3
Burdekin,Haughton,n3_rainfall_971,25,1991-11-30,1991,Nov,1992,453,914,45,59,10,-461,-20,49.6,55.6
Burdekin,Haughton,n3_rainfall_972,66,1991-12-31,1991,Dec,1992,453,914,96,52,10,-461,-30,49.6,68.8
Burdekin,Haughton,n3_rainfall_973,24,1992-01-31,1992,Jan,1992,453,914,236,3,10,-461,-212,49.6,10.2
Burdekin,Haughton,n3_rainfall_974,215,1992-02-29,1992,Feb,1992,453,914,250,52,10,-461,-35,49.6,86
Burdekin,Haughton,n3_rainfall_975,16,1992-03-31,1992,Mar,1992,453,914,108,7,10,-461,-92,49.6,14.8
Burdekin,Haughton,n3_rainfall_976,16,1992-04-30,1992,Apr,1992,453,914,45,38,10,-461,-29,49.6,35.6
Burdekin,Haughton,n3_rainfall_977,58,1992-05-31,1992,May,1992,453,914,31,83,10,-461,27,49.6,187.1
Burdekin,Haughton,n3_rainfall_978,30,1992-06-30,1992,Jun,1992,453,914,26,79,10,-461,4,49.6,115.4
Burdekin,Haughton,n3_rainfall_979,4,1992-07-31,1992,Jul,1993,397,914,20,34,3,-517,-16,43.4,20
Burdekin,Haughton,n3_rainfall_980,4,1992-08-31,1992,Aug,1993,397,914,20,52,3,-517,-16,43.4,20
Burdekin,Haughton,n3_rainfall_981,34,1992-09-30,1992,Sep,1993,397,914,13,86,3,-517,21,43.4,261.5
Burdekin,Haughton,n3_rainfall_982,1,1992-10-31,1992,Oct,1993,397,914,24,3,3,-517,-23,43.4,4.2
Burdekin,Haughton,n3_rainfall_983,24,1992-11-30,1992,Nov,1993,397,914,45,52,3,-517,-21,43.4,53.3
Burdekin,Haughton,n3_rainfall_984,100,1992-12-31,1992,Dec,1993,397,914,96,72,3,-517,4,43.4,104.2
Burdekin,Haughton,n3_rainfall_985,112,1993-01-31,1993,Jan,1993,397,914,236,34,3,-517,-124,43.4,47.5
Burdekin,Haughton,n3_rainfall_986,80,1993-02-28,1993,Feb,1993,397,914,250,17,3,-517,-170,43.4,32
Burdekin,Haughton,n3_rainfall_987,13,1993-03-31,1993,Mar,1993,397,914,108,3,3,-517,-95,43.4,12
Burdekin,Haughton,n3_rainfall_988,6,1993-04-30,1993,Apr,1993,397,914,45,21,3,-517,-39,43.4,13.3
Burdekin,Haughton,n3_rainfall_989,8,1993-05-31,1993,May,1993,397,914,31,24,3,-517,-23,43.4,25.8
Burdekin,Haughton,n3_rainfall_990,11,1993-06-30,1993,Jun,1993,397,914,26,34,3,-517,-15,43.4,42.3
Burdekin,Haughton,n3_rainfall_991,21,1993-07-31,1993,Jul,1994,553,914,20,72,17,-361,1,60.5,105
Burdekin,Haughton,n3_rainfall_992,12,1993-08-31,1993,Aug,1994,553,914,20,72,17,-361,-8,60.5,60
Burdekin,Haughton,n3_rainfall_993,35,1993-09-30,1993,Sep,1994,553,914,13,90,17,-361,22,60.5,269.2
Burdekin,Haughton,n3_rainfall_994,21,1993-10-31,1993,Oct,1994,553,914,24,66,17,-361,-3,60.5,87.5
Burdekin,Haughton,n3_rainfall_995,49,1993-11-30,1993,Nov,1994,553,914,45,76,17,-361,4,60.5,108.9
Burdekin,Haughton,n3_rainfall_996,35,1993-12-31,1993,Dec,1994,553,914,96,21,17,-361,-61,60.5,36.5
Burdekin,Haughton,n3_rainfall_997,60,1994-01-31,1994,Jan,1994,553,914,236,7,17,-361,-176,60.5,25.4
Burdekin,Haughton,n3_rainfall_998,197,1994-02-28,1994,Feb,1994,553,914,250,45,17,-361,-53,60.5,78.8
Burdekin,Haughton,n3_rainfall_999,104,1994-03-31,1994,Mar,1994,553,914,108,62,17,-361,-4,60.5,96.3
Burdekin,Haughton,n3_rainfall_1000,1,1994-04-30,1994,Apr,1994,553,914,45,0,17,-361,-44,60.5,2.2
Burdekin,Haughton,n3_rainfall_1001,7,1994-05-31,1994,May,1994,553,914,31,21,17,-361,-24,60.5,22.6
Burdekin,Haughton,n3_rainfall_1002,11,1994-06-30,1994,Jun,1994,553,914,26,34,17,-361,-15,60.5,42.3
Burdekin,Haughton,n3_rainfall_1003,0,1994-07-31,1994,Jul,1995,338,914,20,0,0,-576,-20,37,0
Burdekin,Haughton,n3_rainfall_1004,0,1994-08-31,1994,Aug,1995,338,914,20,0,0,-576,-20,37,0
Burdekin,Haughton,n3_rainfall_1005,1,1994-09-30,1994,Sep,1995,338,914,13,28,0,-576,-12,37,7.7
Burdekin,Haughton,n3_rainfall_1006,5,1994-10-31,1994,Oct,1995,338,914,24,31,0,-576,-19,37,20.8
Burdekin,Haughton,n3_rainfall_1007,4,1994-11-30,1994,Nov,1995,338,914,45,14,0,-576,-41,37,8.9
Burdekin,Haughton,n3_rainfall_1008,36,1994-12-31,1994,Dec,1995,338,914,96,24,0,-576,-60,37,37.5
Burdekin,Haughton,n3_rainfall_1009,76,1995-01-31,1995,Jan,1995,338,914,236,17,0,-576,-160,37,32.2
Burdekin,Haughton,n3_rainfall_1010,152,1995-02-28,1995,Feb,1995,338,914,250,34,0,-576,-98,37,60.8
Burdekin,Haughton,n3_rainfall_1011,24,1995-03-31,1995,Mar,1995,338,914,108,21,0,-576,-84,37,22.2
Burdekin,Haughton,n3_rainfall_1012,7,1995-04-30,1995,Apr,1995,338,914,45,24,0,-576,-38,37,15.6
Burdekin,Haughton,n3_rainfall_1013,30,1995-05-31,1995,May,1995,338,914,31,69,0,-576,-1,37,96.8
Burdekin,Haughton,n3_rainfall_1014,3,1995-06-30,1995,Jun,1995,338,914,26,7,0,-576,-23,37,11.5
